,date,sales_usd,product_description,client_name,sales_agent_name,dates_well
1412,142,308562.5039,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-22
1413,142,448486.3939,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-22
1414,142,466287.6133,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-22
1415,142,1343464.005,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-22
195,142,40479.78559,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-05-22
196,142,715875.4966,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-22
1935,142,1987954.9540000001,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-05-22
3990,142,154005.3434,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-05-22
1933,142,452960.2488,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-05-22
3037,142,460713.6346,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-22
3038,142,9242163.755,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-22
1934,142,1024378.892,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-22
710,142,1495279.31,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-22
3992,142,1013789.8509999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-22
3993,142,1398196.326,Producto H,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-22
708,142,249183.0247,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-22
709,142,1011044.1340000001,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-22
2431,143,1821464.483,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-23
3994,143,308536.9996,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-23
1416,143,1271179.092,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-23
3040,143,55354.67171,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-05-23
3039,143,17804.403469999997,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-23
1937,143,10018957.54,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-05-23
1936,143,931376.3651,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-23
3041,143,4061928.889,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-23
197,143,1004687.344,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-23
711,145,151516.8032,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-25
2436,145,5173738.225,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-25
198,145,24961.36316,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-05-25
1418,145,1382573.959,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-25
1417,145,281795.2205,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-25
712,145,398790.9447,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-25
713,145,1955521.164,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-25
3043,145,2467094.309,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-25
3042,145,525884.5653,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-25
2435,145,1445436.996,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-25
199,145,507915.161,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-25
2433,145,575747.6441,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-25
1939,145,770873.4044,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-05-25
1938,145,255156.0103,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-25
3995,145,60758.41289,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-05-25
3996,145,216191.3859,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-25
3997,145,222440.0868,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-05-25
3998,145,257415.013,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-25
2432,145,48401.22123,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-05-25
2434,145,637639.2220000001,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-05-25
4003,146,1742850.0269999998,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-05-26
1941,146,4021913.8460000004,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-05-26
1940,146,701644.8493,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-26
716,146,1060058.374,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-26
3044,146,295378.8361,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-26
3045,146,678683.6665,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-05-26
3046,146,7039395.698,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-26
715,146,790404.1529,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-26
717,146,1062112.279,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-26
718,146,1898996.199,Producto G,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-05-26
201,146,1177780.217,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-26
3999,146,117373.0931,Producto G,Quesillos S.C.,Rodolfo Pizarro,2020-05-26
4000,146,204207.7067,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-05-26
4001,146,372835.3721,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-26
4002,146,935143.8455,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-05-26
4004,146,2495017.74,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-26
200,146,43784.8479,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-05-26
3047,146,11787833.13,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-05-26
714,146,171963.4661,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-26
2437,146,210474.7046,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-26
2438,146,1125635.925,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-26
1424,146,4767827.492,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-26
1423,146,467967.9664,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-26
1422,146,235140.535,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-05-26
1421,146,172607.2417,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-26
1420,146,170959.371,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-26
1419,146,54096.4508,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-05-26
4006,147,159700.9057,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-27
4008,147,906891.7339,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-27
3049,147,5509815.009,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-27
2440,147,916507.3983,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-27
721,147,535596.0754,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-27
720,147,358955.0752,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-27
719,147,43512.87875,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-27
2439,147,193235.8876,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-05-27
4005,147,42158.261589999995,Producto A,Pescaditos SA de CV,Rodolfo Pizarro,2020-05-27
1427,147,616801.0054,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-27
4007,147,246427.2378,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-05-27
1426,147,262141.5875,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-27
1942,147,842768.9471,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-27
1425,147,36232.707910000005,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-05-27
3048,147,298072.9431,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-27
1943,147,916243.6939,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-05-27
203,147,765652.4201,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-27
202,147,20747.817919999998,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-05-27
1945,148,2712399.772,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-05-28
722,148,529269.3134,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-28
723,148,982498.313,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-28
724,148,986521.1763,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-28
204,148,29867.63135,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-05-28
725,148,1428403.753,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-28
726,148,3173469.061,Producto G,Quesillos S.C.,Raul Jimenez,2020-05-28
1944,148,1791745.2480000001,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-28
3052,148,3858266.269,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-28
3051,148,617711.3767,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-05-28
205,148,1008279.271,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-28
1428,148,152305.5812,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-28
3050,148,397607.761,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-28
4014,148,1899497.754,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-28
4013,148,781264.5482,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-05-28
4012,148,289374.572,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-28
4011,148,268229.6785,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-05-28
1429,148,548467.69,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-28
4010,148,119220.0322,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro,2020-05-28
1430,148,2789374.828,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-28
4009,148,26926.03048,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-05-28
4015,148,1929692.511,Producto I,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-05-28
2441,148,473150.4858,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-28
2442,148,2088749.0019999999,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-28
1948,149,980410.061,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-29
1431,149,139580.4728,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-05-29
1432,149,476505.7225,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-29
1433,149,666083.3808,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-29
1946,149,2714.107167,Producto E,Pescaditos SA de CV,Jose Juan Macias,2020-05-29
727,149,447222.5472,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-29
729,149,973972.373,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-29
730,149,2101348.906,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-29
3054,149,6394200.228999999,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-29
3053,149,1314718.727,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-29
1434,149,4542449.049,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-29
1947,149,819622.7779999999,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-05-29
728,149,740302.1281,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-05-29
4020,149,514437.4301,Producto D,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-05-29
4021,149,1847937.775,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-29
2443,149,396853.9233,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-29
4019,149,464850.6717,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-29
4018,149,81271.40852000001,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro,2020-05-29
4017,149,30198.995619999998,Producto I,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-05-29
4016,149,17700.47966,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-05-29
206,149,35420.65234,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-05-29
207,149,1225064.4,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-29
2444,149,2878418.1319999998,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-29
3056,150,3305199.1789999995,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-30
208,150,995301.4392,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-05-30
1950,150,8820736.186,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-05-30
2448,150,2440060.6969999997,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-30
2447,150,935898.819,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-05-30
2446,150,593928.0792,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-05-30
2445,150,73830.70972,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-05-30
3055,150,971608.5871,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-05-30
1949,150,1013488.892,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-05-30
4022,150,917107.9859999999,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-05-30
1435,150,1736817.061,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-30
731,150,156304.1263,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-05-30
209,152,34051.80088,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-06-01
3058,152,4039550.309,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-01
3057,152,429810.8113,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-01
732,152,1726283.063,Producto G,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez,2020-06-01
1437,152,2472411.163,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-01
1436,152,403874.0058,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-01
4023,152,1716095.013,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-06-01
1952,152,627567.3871,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-06-01
1951,152,245136.255,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-06-01
2450,152,1327194.522,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-01
2449,152,247920.5264,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-01
210,152,469054.8275,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-06-01
4026,153,1751839.4840000002,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-06-02
4024,153,325013.0499,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-06-02
1440,153,516983.0089,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-06-02
1439,153,470510.9105,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-06-02
734,153,992809.4771,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez,2020-06-02
212,153,1005560.197,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-06-02
211,153,29895.83402,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-06-02
3059,153,89744.4992,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-06-02
4025,153,629605.0891,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-06-02
1438,153,126900.7019,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-02
1953,153,598143.2881,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-06-02
2451,153,107480.1293,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-02
2452,153,334772.4285,Producto E,Libros al por Mayor S.A.P.I de C.V.,Edson Álvarez,2020-06-02
2453,153,1072057.004,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-02
2454,153,3429510.05,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-02
3060,153,515002.9548,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-02
733,153,97908.36718,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-02
3061,153,6808909.892000001,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-02
1442,153,7231201.427999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-02
1441,153,985654.4521,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-06-02
1955,153,1633498.7019999998,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-06-02
1954,153,1175095.235,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-06-02
2457,154,468160.1399,Producto H,Pescaditos SA de CV,Edson Álvarez,2020-06-03
2456,154,80450.12015,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-03
2455,154,43660.67901,Producto E,Pescaditos SA de CV,Edson Álvarez,2020-06-03
4030,154,2000116.866,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-06-03
4029,154,677043.7771,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-06-03
4028,154,489256.8412,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-06-03
1956,154,921561.9959,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-06-03
2458,154,870071.0319,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-03
2459,154,1065158.381,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-03
735,154,123936.6629,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-03
213,154,21532.14176,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-06-03
1444,154,58960.3602,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-06-03
1445,154,122402.0218,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-03
1446,154,1928629.335,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-06-03
1447,154,4221839.723999999,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-06-03
3065,154,15109006.32,Producto H,Jamonsitos SAPI de CV,Uriel Antuna,2020-06-03
3064,154,5104568.304,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-03
214,154,1072262.52,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-06-03
3063,154,1402056.323,Producto E,Jamonsitos SAPI de CV,Uriel Antuna,2020-06-03
4027,154,321716.1965,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-06-03
736,154,317283.2408,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-03
3062,154,993909.031,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-03
1443,154,39017.61138,Producto E,Pescaditos SA de CV,Raul Jimenez,2020-06-03
739,155,1588977.1709999999,Producto H,Pescaditos SA de CV,Raul Jimenez,2020-06-04
738,155,1349244.187,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-04
737,155,957298.5881,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez,2020-06-04
1448,155,25334.99457,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-06-04
4033,155,2925845.5530000003,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro,2020-06-04
1450,155,1836164.388,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-06-04
215,155,26296.24769,Producto E,Quesillos S.C.,Guillermo Ochoa,2020-06-04
1959,155,760818.4516,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-06-04
1958,155,383797.1977,Producto F,Arbolitos Unidos de México S.A. de C.V.,Jose Juan Macias,2020-06-04
1957,155,155789.5781,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-06-04
3066,155,382444.5973,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-04
1449,155,1688228.885,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-06-04
4032,155,895055.7365,Producto E,Quesillos S.C.,Rodolfo Pizarro,2020-06-04
4031,155,318576.2928,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-06-04
2460,155,658308.3559,Producto E,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-04
2461,155,961534.038,Producto C,Carpinteros Unidos del Bajio,Edson Álvarez,2020-06-04
216,155,938638.9990000001,Producto G,Quesillos S.C.,Guillermo Ochoa,2020-06-04
3067,155,635476.1147,Producto F,Arbolitos Unidos de México S.A. de C.V.,Uriel Antuna,2020-06-04
3068,155,5930018.666,Producto E,Carpinteros Unidos del Bajio,Uriel Antuna,2020-06-04
1451,156,262417.9565,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-06-05
1452,156,357582.6845,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias,2020-06-05
1453,156,369529.9945,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias,2020-06-05
4038,156,646026.1486,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro,2020-06-05
1960,156,807803.7039,Producto H,Pescaditos SA de CV,Jose Juan Macias,2020-06-05
4037,156,87521.96824,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro,2020-06-05
4036,156,77945.15155,Producto E,Pescaditos SA de CV,Rodolfo Pizarro,2020-06-05
